Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2015-07-01,Koinadugu,Diang,Mandrefeh,Segbeyia,2015-07-01,86.0,80.0,166,74.0,75.0,149.0,315,2.0,4.0,2.0,1.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,Koinadugu,Diang,Mandrefeh,Kampala,2015-07-01,37.0,32.0,69,13.0,28.0,41.0,110,2.0,4.0,2.0,1.0,2.0,1.0,,4.0,4.0,0,2.0,3,4.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,Koinadugu,Diang,Mandrefeh,Bendugu,2015-07-01,24.0,48.0,72,17.0,18.0,35.0,107,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,Koinadugu,Kasunko,Gbokobor,Sanurial,2015-07-01,45.0,47.0,92,54.0,51.0,105.0,197,4.0,6.0,6.0,1.0,5.0,5.0,,1.0,2.0,0,1.0,1,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,Koinadugu,Kasunko,Gbokobor,Kakumpanie,2015-07-01,33.0,36.0,69,39.0,41.0,80.0,149,4.0,2.0,3.0,1.0,4.0,1.0,,2.0,0.0,0,1.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,Koinadugu,Kasunko,Gbokobor,Thankorosidia,2015-07-01,22.0,48.0,70,22.0,19.0,41.0,111,4.0,3.0,4.0,1.0,4.0,1.0,,0.0,2.0,0,0.0,0,2.0,0.0,0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Kasunko,Gbokobor,Kamawarawara,2015-05-01,21.0,20.0,41,24.0,22.0,46.0,87,2.0,4.0,2.0,1.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Wara Wara Bafodia,Sanamaia,Kamakurukum,2015-05-01,20.0,20.0,40,15.0,19.0,34.0,74,2.0,4.0,2.0,1.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Wara Wara Bafodia,Sanamaia,Kamawarawara,2015-05-01,28.0,45.0,73,19.0,31.0,50.0,123,4.0,8.0,4.0,4.0,3.0,4.0,,12.0,12.0,7,13.0,12,12.0,7.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Wara Wara Bafodia,Sanamaia,Kamameyor,2015-05-01,21.0,19.0,40,25.0,19.0,44.0,84,4.0,4.0,5.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Wara Wara Bafodia,Sanamaia,Kamakor,2015-05-01,37.0,22.0,59,17.0,23.0,40.0,99,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Sulima,Falaba2,Falaba2,2015-05-01,23.0,34.0,57,21.0,35.0,56.0,113,4.0,4.0,4.0,1.0,3.0,1.0,,0.0,0.0,1,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Sulima,Falaba3,Tambadia,2015-05-01,41.0,29.0,70,33.0,31.0,64.0,134,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Sulima,Falaba4,Kankaya,2015-05-01,37.0,48.0,85,16.0,16.0,32.0,117,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Sulima,Falaba5,Sobillar,2015-05-01,42.0,29.0,71,43.0,48.0,91.0,162,3.0,4.0,3.0,1.0,4.0,1.0,,4.0,7.0,1,0.0,3,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Wara Wara Bafodia,Kadanso,Kadanso,2015-05-01,19.0,28.0,47,29.0,16.0,45.0,92,4.0,4.0,1.0,1.0,4.0,1.0,,6.0,8.0,1,1.0,5,8.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Wara Wara Bafodia,Kadanso,Kadanso,2015-05-01,33.0,44.0,77,25.0,15.0,40.0,117,3.0,4.0,3.0,1.0,3.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Wara Wara Bafodia,Kadanso,Kadanso,2015-05-01,37.0,33.0,70,14.0,33.0,47.0,117,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Wara Wara Bafodia,Kadanso,Kadanso,2015-05-01,37.0,31.0,68,30.0,39.0,69.0,137,4.0,4.0,4.0,1.0,3.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Sulima,Falaba1,Falaba1,2015-05-01,24.0,30.0,54,47.0,30.0,77.0,131,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Sulima,Falaba2,Manaday,2015-05-01,40.0,26.0,66,37.0,34.0,71.0,137,4.0,4.0,2.0,1.0,1.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Sulima,Falaba3,Soria,2015-05-01,37.0,22.0,59,37.0,36.0,73.0,132,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Sulima,Falaba4,Kondeya,2015-05-01,37.0,48.0,85,19.0,20.0,39.0,124,4.0,3.0,4.0,1.0,3.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,Koinadugu,Wara Wara Yagala,Heremakono,Lenkekoro,2015-05-01,18.0,23.0,41,14.0,18.0,32.0,73,4.0,4.0,4.0,1.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Koinadugu,Wara Wara Yagala,Heremakono,Fodaylamina,2015-04-03,22.0,51.0,73,26.0,49.0,75.0,148,2.0,4.0,5.0,1.0,4.0,4.0,,5.0,1.0,1,1.0,5,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,Koinadugu,Wara Wara Yagala,Heremakono,Kamanso,2015-03-31,93.0,26.0,119,55.0,37.0,92.0,211,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Koinadugu,Wara Wara Yagala,Heremakono,Kodala,2015-04-01,18.0,48.0,66,22.0,16.0,38.0,104,4.0,4.0,4.0,1.0,2.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Koinadugu,F/Dembelia,Musaia,Onemile,2015-04-02,18.0,20.0,38,16.0,17.0,33.0,71,4.0,4.0,4.0,1.0,4.0,1.0,,7.0,9.0,10,5.0,7,9.0,10.0,4,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Koinadugu,F/Dembelia,Musaia,Hogur1,2015-04-03,20.0,58.0,78,23.0,15.0,38.0,116,2.0,4.0,2.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,Koinadugu,F/Dembelia,Musaia,Hogur2,2015-03-31,37.0,48.0,85,17.0,20.0,37.0,122,4.0,2.0,2.0,1.0,5.0,1.0,,3.0,0.0,2,0.0,3,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Koinadugu,F/Dembelia,Musaia,Karimuya,2015-04-01,110.0,77.0,187,38.0,75.0,113.0,300,2.0,1.0,2.0,2.0,1.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Koinadugu,Wara Wara Yagala,Yataya,Yataya,2015-04-02,61.0,36.0,97,76.0,29.0,105.0,202,4.0,3.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Koinadugu,Wara Wara Yagala,Yataya,Makokura,2015-04-03,37.0,27.0,64,24.0,24.0,48.0,112,3.0,3.0,2.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Koinadugu,Wara Wara Yagala,Yataya,Alusinia1,2015-04-02,23.0,48.0,71,19.0,21.0,40.0,111,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Koinadugu,F/Dembelia,Kamba,Kamba,2015-04-03,20.0,35.0,55,24.0,43.0,67.0,122,4.0,4.0,4.0,1.0,4.0,1.0,,4.0,3.0,4,2.0,3,3.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Koinadugu,F/Dembelia,Kamba,Mamudia,2015-04-03,22.0,51.0,73,26.0,49.0,75.0,148,2.0,4.0,5.0,1.0,4.0,4.0,,5.0,1.0,1,1.0,5,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,Koinadugu,F/Dembelia,Kamba,Malunkoh,2015-03-31,93.0,26.0,119,55.0,37.0,92.0,211,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Koinadugu,F/Dembelia,Kamba,Kufuna,2015-04-01,18.0,48.0,66,22.0,16.0,38.0,104,4.0,4.0,4.0,1.0,2.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Koinadugu,F/Dembelia,Dagalaga,Kambalaida,2015-04-02,18.0,20.0,38,16.0,17.0,33.0,71,4.0,4.0,4.0,1.0,4.0,1.0,,7.0,9.0,10,5.0,7,7.0,10.0,5,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Koinadugu,F/Dembelia,Dagalaga,Banglia,2015-04-03,20.0,58.0,78,23.0,15.0,38.0,116,2.0,4.0,2.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,Koinadugu,F/Dembelia,Dagalaga,Kabakia,2015-03-31,37.0,48.0,85,17.0,20.0,37.0,122,4.0,2.0,2.0,1.0,5.0,1.0,,3.0,0.0,2,0.0,3,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Koinadugu,D/Sinkunia,Sinkunia,Masenday,2015-04-01,110.0,77.0,187,38.0,75.0,113.0,300,2.0,1.0,2.0,2.0,1.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Koinadugu,D/Sinkunia,Sinkunia,Gibia,2015-04-02,61.0,36.0,97,76.0,29.0,105.0,202,4.0,3.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Koinadugu,D/Sinkunia,Sinkunia,Soyaday,2015-04-03,37.0,27.0,64,24.0,24.0,48.0,112,3.0,3.0,2.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Koinadugu,D/Sinkunia,Sinkunia,Borokoh,2015-04-02,23.0,48.0,71,19.0,21.0,40.0,111,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Koinadugu,D/Sinkunia,Mannah,Jallahia,2015-04-03,20.0,35.0,55,24.0,43.0,67.0,122,4.0,4.0,4.0,1.0,4.0,1.0,,4.0,3.0,4,2.0,3,3.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,Kono,Tankoro,Makali,Magbunda,2015-05-20,22.0,48.0,70,24.0,17.0,41.0,111,4.0,5.0,6.0,1.0,1.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-08,Kono,Nimiyama,Taima Junction,Gbomthollie,2015-05-05,37.0,28.0,65,24.0,17.0,41.0,106,4.0,3.0,4.0,1.0,3.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,Kono,Nimiyama,Taima Junction,Duyengeh I,2015-06-05,37.0,48.0,85,24.0,17.0,41.0,126,4.0,5.0,4.0,2.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,Kono,Nimiyama,Taima Junction,Kongowaroh,2015-07-05,37.0,28.0,65,24.0,17.0,41.0,106,4.0,4.0,6.0,2.0,4.0,1.0,,2.0,1.0,0,0.0,2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-08,Kono,Nimiyama,Taima Junction,Duyengeh Ii,2015-08-05,37.0,29.0,66,18.0,32.0,50.0,116,4.0,7.0,1.0,1.0,3.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-09,Kono,Gbomeh,Monjor,Moindu,2015-05-05,37.0,28.0,65,24.0,17.0,41.0,106,2.0,4.0,2.0,1.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,Kono,Gbomeh,Monjor,Bonday,2015-06-05,37.0,48.0,85,12.0,17.0,29.0,114,4.0,4.0,3.0,4.0,5.0,1.0,,0.0,1.0,0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,Kono,Gbomeh,Monjor,Livuma,2015-07-05,43.0,36.0,79,24.0,29.0,53.0,132,4.0,7.0,4.0,2.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Kono,Gbomeh,Monjor,Takongoh,2015-08-05,28.0,52.0,80,24.0,42.0,66.0,146,4.0,6.0,4.0,1.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Kono,Sandor,Yawantanda,Small Safadu,2015-05-05,37.0,39.0,76,24.0,36.0,60.0,136,2.0,4.0,2.0,1.0,3.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Kono,Sandor,Yawantanda,Moidu,2015-06-05,19.0,28.0,47,24.0,17.0,41.0,88,4.0,4.0,5.0,1.0,5.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Kono,Sandor,Yawantanda,Meyor,2015-07-05,37.0,48.0,85,17.0,25.0,42.0,127,4.0,5.0,4.0,2.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Sandor,Yawantanda,Foemangadu,2015-08-05,22.0,28.0,50,24.0,17.0,41.0,91,3.0,1.0,1.0,1.0,5.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Sandor,Jaikor,Bangababaya,2015-08-04,78.0,86.0,164,79.0,92.0,171.0,335,4.0,7.0,5.0,3.0,3.0,4.0,,0.0,0.0,1,0.0,0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Sandor,Jaikor,Miama L,2015-08-05,22.0,28.0,50,24.0,17.0,41.0,91,4.0,1.0,1.0,1.0,2.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Sandor,Jaikor,Miama Ll,2015-08-06,34.0,33.0,67,22.0,19.0,41.0,108,4.0,4.0,4.0,1.0,3.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Sandor,Jaikor,Woembadu,2015-08-07,22.0,35.0,57,17.0,21.0,38.0,95,4.0,2.0,5.0,1.0,5.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Sandor,Sumunjijeh,Hasechendow,2015-08-04,26.0,24.0,50,26.0,26.0,52.0,102,3.0,4.0,5.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Sandor,Sumunjijeh,Kabaidu,2015-08-05,22.0,24.0,46,24.0,16.0,40.0,86,3.0,3.0,3.0,1.0,3.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Sandor,Sumunjijeh,Joakor,2015-08-06,22.0,28.0,50,24.0,17.0,41.0,91,4.0,1.0,3.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Sandor,Sumunjijeh,Bongema Ll,2015-08-07,22.0,35.0,57,24.0,24.0,48.0,105,4.0,4.0,1.0,1.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Ninikor,Bandafafeh,Simbakor,2015-08-03,44.0,31.0,75,54.0,20.0,74.0,149,3.0,7.0,2.0,1.0,1.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Ninikor,Bandafafeh,Joe Town,2015-08-04,34.0,36.0,70,35.0,34.0,69.0,139,3.0,3.0,4.0,1.0,3.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Ninikor,Bandafafeh,Motema,2015-08-05,37.0,28.0,65,24.0,17.0,41.0,106,4.0,6.0,3.0,2.0,3.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Ninikor,Bandafafeh,Bondofulehun,2015-08-06,22.0,28.0,50,24.0,17.0,41.0,91,4.0,4.0,2.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Gbense,Moindekoh,Kpetema,2015-08-04,43.0,36.0,79,24.0,29.0,53.0,132,4.0,7.0,4.0,2.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,Kono,Gbense,Moindekoh,Water Work,2015-08-05,37.0,48.0,85,18.0,17.0,35.0,120,4.0,8.0,4.0,3.0,3.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,Kono,Gbense,Moindekoh,Gbekor,2015-08-06,32.0,22.0,54,32.0,31.0,63.0,117,4.0,8.0,4.0,2.0,4.0,5.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,Kono,Gbense,Moindekoh,Yegbeda,2015-08-07,22.0,28.0,50,24.0,17.0,41.0,91,2.0,3.0,4.0,1.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,Kono,Tankoro,Woateh,Kawama,2015-08-03,37.0,48.0,85,24.0,16.0,40.0,125,4.0,4.0,2.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,Kono,Tankoro,Woateh,Senehun,2015-08-04,48.0,38.0,86,33.0,36.0,69.0,155,4.0,4.0,4.0,2.0,4.0,1.0,,0.0,2.0,4,0.0,0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,Kono,Tankoro,Woateh,Moimadu,2015-08-05,22.0,23.0,45,24.0,21.0,45.0,90,4.0,4.0,6.0,1.0,3.0,1.0,,2.0,0.0,3,1.0,2,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,Kono,Tankoro,Woateh,Tangabu,2015-08-06,22.0,28.0,50,24.0,17.0,41.0,91,4.0,4.0,4.0,1.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,Kono,Kamara,Dangbaidu,Ekordeoch,2015-08-04,37.0,30.0,67,24.0,26.0,50.0,117,4.0,4.0,4.0,1.0,4.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,Kono,Kamara,Dangbaidu,Teidu,2015-08-05,22.0,28.0,50,24.0,17.0,41.0,91,4.0,4.0,4.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,Kono,Kamara,Dangbaidu,Maima L,2015-08-06,37.0,30.0,67,24.0,26.0,50.0,117,4.0,4.0,4.0,1.0,4.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,Kono,Kamara,Dangbaidu,Maima Lll,2015-08-07,19.0,48.0,67,14.0,17.0,31.0,98,4.0,5.0,4.0,3.0,3.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,Kono,Sandor,Yawantanda,Yarhah,2015-08-04,22.0,48.0,70,24.0,17.0,41.0,111,4.0,5.0,6.0,1.0,1.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
