"","Trig_date","District","Chiefdom","Section","Name_of_community","Male_child","Male_Adult","Total_male","Female_child","Female_adult","Total_female","Chiefs","Youth_leaders","Religious_leaders","Police","Women_leaders","Health_workers","Children","ss_mc","ss_fc","ss_ma","ss_fa","r_mc","r_fc","r_ma","r_fa","d_mc","d_fc","d_ma","d_fa","b_mc","b_fc","b_ma","b_fa","cb_mc","cb_fc","cb_ma","cb_fa","dist.soundex","chief.soundex"
"770","12/16/2014","Bo","BumpeNgao","Sahn","Mohoto Wyiebu",NA,NA,45,NA,NA,40,2,3,4,2,2,2,11,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,1,1,"B000","B515"
"771","12/16/2014","Bo","BumpeNgao","Sahn","Sshn Junction",NA,NA,20,NA,NA,17,2,1,2,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"772","12/16/2014","Bo","BumpeNgao","Sahn","Neigbema",NA,NA,20,NA,NA,19,2,2,2,1,1,1,5,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,"B000","B515"
"773","12/16/2014","Bo","BumpeNgao","Yegema","Madina",NA,NA,30,NA,NA,25,2,1,2,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"774","12/16/2014","Bo","BumpeNgao","Yegema","Ngaahun",NA,NA,15,NA,NA,15,2,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"775","12/16/2014","Bo","BumpeNgao","Yegema","Kowama",NA,NA,15,NA,NA,20,2,1,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"776","12/16/2014","Bo","BumpeNgao","Yegema","Mokebbie",NA,NA,15,NA,NA,15,1,1,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"777","12/16/2014","Bo","BumpeNgao","Walihun","Sengema",NA,NA,24,NA,NA,14,2,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"778","12/16/2014","Bo","BumpeNgao","Walihun","Bonday Lihun",NA,NA,45,NA,NA,65,1,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"779","12/16/2014","Bo","BumpeNgao","Walihun","Pelewahun",NA,NA,30,NA,NA,22,2,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"780","12/16/2014","Bo","BumpeNgao","Walihun","Longay",NA,NA,44,NA,NA,28,1,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"781","12/16/2014","Bo","BumpeNgao","Sahn","Tokpotorbu",NA,NA,15,NA,NA,12,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"782","12/16/2014","Bo","BumpeNgao","Sahn","Gendema",NA,NA,15,NA,NA,12,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"783","12/16/2014","Bo","BumpeNgao","Kpetema","Ngeiga",NA,NA,56,NA,NA,40,2,1,2,0,1,0,11,1,1,1,2,0,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,"B000","B515"
"784","12/16/2014","Bo","BumpeNgao","Kpetema","Kowama",NA,NA,65,NA,NA,45,3,1,1,1,1,0,11,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"B000","B515"
"785","12/16/2014","Bo","BumpeNgao","Sahn","Kamasu",NA,NA,20,NA,NA,15,2,1,2,0,1,0,11,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"B000","B515"
"786","12/16/2014","Bo","BumpeNgao","Sahn","Tisana",NA,NA,62,NA,NA,40,3,1,2,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"787","12/16/2014","Bo","BumpeNgao","Sahn","Mofoi",NA,NA,50,NA,NA,31,2,1,2,0,1,1,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"B000","B515"
"788","12/16/2014","Bo","BumpeNgao","Sahn","Nyadehun",NA,NA,20,NA,NA,15,3,1,2,0,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"789","12/16/2014","Bo","BumpeNgao","Bumpeh","Guabu",NA,NA,28,NA,NA,21,2,1,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"B000","B515"
"790","12/16/2014","Bo","BumpeNgao","Bumpeh","Salina",NA,NA,31,NA,NA,23,1,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"791","12/16/2014","Bo","BumpeNgao","Bumpeh","Bajao",NA,NA,28,NA,NA,39,3,2,2,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"792","12/16/2014","Bo","BumpeNgao","Bumpeh","Fewanema",NA,NA,28,NA,NA,38,3,2,2,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"793","12/16/2014","Bo","BumpeNgao","Sewama","Mowoto 1&2",NA,NA,35,NA,NA,41,2,2,4,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"794","12/16/2014","Bo","BumpeNgao","Sewama","Juhun",NA,NA,23,NA,NA,25,2,1,2,0,2,0,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"B000","B515"
"795","12/16/2014","Bo","BumpeNgao","Sewama","Yehemawo",NA,NA,49,NA,NA,23,2,1,2,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"B000","B515"
"796","12/16/2014","Bo","BumpeNgao","Sewama","Kania",NA,NA,54,NA,NA,39,1,2,2,1,2,1,11,0,2,1,8,0,1,0,3,0,0,1,7,0,0,1,7,0,0,0,0,"B000","B515"
"797","12/16/2014","Bo","BumpeNgao","Serabu","Serabu Old Town",NA,NA,28,NA,NA,21,2,1,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"798","12/16/2014","Bo","BumpeNgao","Serabu","Dodo",NA,NA,31,NA,NA,23,1,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"799","12/16/2014","Bo","BumpeNgao","Serabu","Motima",NA,NA,28,NA,NA,39,3,2,2,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"800","12/16/2014","Bo","BumpeNgao","Serabu","Njorlema",NA,NA,48,NA,NA,60,3,2,3,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"801","12/16/2014","Bo","BumpeNgao","Taninahun","Hangha",NA,NA,46,NA,NA,58,2,1,2,0,2,0,17,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"B000","B515"
"802","12/16/2014","Bo","BumpeNgao","Taninahun","Nagbena",NA,NA,40,NA,NA,60,3,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B515"
"803","12/16/2014","Bo","BumpeNgao","Taninahun","Makayoni",NA,NA,30,NA,NA,16,2,1,1,0,1,0,11,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,"B000","B515"
"804","12/16/2014","Bo","BumpeNgao","Taninahun","Kpetewoma",NA,NA,50,NA,NA,48,2,2,3,0,1,1,11,1,0,2,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,"B000","B515"
"805","12/16/2014","Bo","Gbo","Nyawa","Kortumahun",NA,NA,18,NA,NA,32,2,1,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","G100"
"806","12/16/2014","Bo","Gbo","Nyawa","Molende",NA,NA,36,NA,NA,28,2,1,2,2,2,0,9,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,"B000","G100"
"807","12/16/2014","Bo","Gbo","Nyawa","Balu",NA,NA,13,NA,NA,14,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","G100"
"808","12/16/2014","Bo","Gbo","Nyawa","Pujehun",NA,NA,14,NA,NA,14,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","G100"
"809","12/16/2014","Bo","Gbo","D0d0","Majima",NA,NA,20,NA,NA,29,2,1,3,0,1,1,6,1,1,2,4,0,0,1,0,0,0,2,2,0,0,2,2,0,0,0,0,"B000","G100"
"810","12/17/2014","Bo","Gbo","Dodo","Gbeworbu ",NA,NA,40,NA,NA,35,2,1,4,0,1,3,15,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","G100"
"811","12/18/2014","Bo","Gbo","Dodo","Sembehun",NA,NA,35,NA,NA,29,3,1,4,0,1,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","G100"
"812","12/19/2014","Bo","Gbo","Dodo","Nagbena",NA,NA,15,NA,NA,20,2,1,4,NA,0,1,10,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"B000","G100"
"813","12/16/2014","Bo","Gbo","Gbo","Benduma",NA,NA,15,NA,NA,20,1,1,2,0,1,0,15,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"B000","G100"
"814","12/17/2014","Bo","Gbo","Gbo","Golala",NA,NA,25,NA,NA,30,1,1,1,0,1,1,10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"B000","G100"
"815","12/18/2014","Bo","Gbo","Gbo","Majihun",NA,NA,17,NA,NA,14,1,1,2,0,1,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"B000","G100"
"816","12/19/2014","Bo","Gbo","Gbo","Kosa",NA,NA,15,NA,NA,15,1,1,1,0,1,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"B000","G100"
"817","1/20/2015","Bo","Wonde","Lower Kaigor","Golawoma",NA,NA,20,NA,NA,25,2,1,1,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","W530"
"818","1/21/2015","Bo","Wonde","Lower Kaigor","Kenama",NA,NA,17,NA,NA,14,2,1,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","W530"
"819","1/22/2015","Bo","Wonde","Lower Kaigor","Niagohun",NA,NA,16,NA,NA,14,2,1,2,0,1,1,7,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"B000","W530"
"820","1/23/2015","Bo","Wonde","Lower Kaigor","Bathurst Old",NA,NA,19,NA,NA,14,2,1,2,0,1,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"B000","W530"
"821","1/20/2015","Bo","Bagbo","Tassana","Mokebay",NA,NA,20,NA,NA,33,1,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"822","1/21/2015","Bo","Bagbo","Tassana","Yegelleh",NA,NA,84,NA,NA,47,2,1,2,0,1,1,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,"B000","B210"
"823","1/22/2015","Bo","Bagbo","Tassana","Taimuma",NA,NA,47,NA,NA,68,3,2,2,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"824","1/23/2015","Bo","Bagbo","Tassana","Momado",NA,NA,35,NA,NA,48,2,2,2,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"825","1/22/2015","Bo","Bagbo","Tassana","Tissana Old Town",NA,NA,11,NA,NA,14,1,1,1,0,1,0,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,NA,0,0,0,0,0,"B000","B210"
"826","1/21/2015","Bo","Bagbo","Tassana","Tissana Junction",NA,NA,40,NA,NA,21,4,1,1,0,1,0,9,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"B000","B210"
"827","1/23/2015","Bo","Bagbo","Tassana","Mani-Bo",NA,NA,15,NA,NA,14,1,1,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"828","1/20/2015","Bo","Bagbo","Tassana","Mowai",NA,NA,59,NA,NA,30,2,2,2,1,1,0,11,0,0,1,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,"B000","B210"
"829","1/20/2015","Bo","Bagbo","Tassana","Tenblleh",NA,NA,50,NA,NA,48,2,1,2,0,1,0,11,0,0,2,1,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,"B000","B210"
"830","1/21/2015","Bo","Bagbo","Tassana","Sembehun",NA,NA,30,NA,NA,35,1,1,1,0,1,0,10,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,"B000","B210"
"831","1/22/2015","Bo","Bagbo","Tassana","Mojemai",NA,NA,15,NA,NA,19,1,1,1,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"832","1/23/2015","Bo","Bagbo","Tassana","Mosagbahun",NA,NA,58,NA,NA,30,2,1,3,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"833","1/20/2015","Bo","Valunia","Lunia","Gumahun",NA,NA,48,NA,NA,28,1,1,2,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"834","1/21/2015","Bo","Valunia","Lunia","Califomia",NA,NA,15,NA,NA,14,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"835","1/22/2015","Bo","Valunia","Lunia","Banjeina",NA,NA,22,NA,NA,20,1,1,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"836","1/23/2015","Bo","Valunia","Lunia","Kpankimbu",NA,NA,22,NA,NA,24,1,1,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"837","1/20/2015","Bo","Valunia","Lunia","Dassamu",NA,NA,13,NA,NA,18,2,2,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"838","1/21/2015","Bo","Valunia","Lunia","Njagbema Tambi",NA,NA,35,NA,NA,30,2,2,2,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"839","1/22/2015","Bo","Valunia","Lunia","Njallo",NA,NA,35,NA,NA,25,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,"B000","V450"
"840","1/23/2015","Bo","Valunia","Lunia","Ngeihun",NA,NA,20,NA,NA,19,2,2,2,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"841","1/20/2015","Bo","Valunia","Lunia","Barri",NA,NA,37,NA,NA,29,2,1,1,3,1,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,"B000","V450"
"842","1/21/2015","Bo","Valunia","Lunia","Konima",NA,NA,15,NA,NA,14,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"843","1/22/2015","Bo","Valunia","Lunia","Konima 2",NA,NA,19,NA,NA,14,4,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"844","1/23/2015","Bo","Valunia","Lunia","Balina",NA,NA,24,NA,NA,21,3,1,1,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"845","1/20/2015","Bo","Valunia","Delenga","Kongokpe",NA,NA,18,NA,NA,14,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"846","1/22/2015","Bo","Valunia","Delenga","Ngawo Jahun",NA,NA,15,NA,NA,19,2,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"847","1/22/2015","Bo","Valunia","Delenga","Buweihun",NA,NA,17,NA,NA,14,2,1,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"848","1/23/2015","Bo","Valunia","Delenga","Korwama",NA,NA,18,NA,NA,14,2,1,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"849","1/20/2015","Bo","Valunia","Kendebo","Kpetema",NA,NA,19,NA,NA,20,3,1,2,0,1,0,16,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"850","1/21/2015","Bo","Valunia","Kendebo","Kossima",NA,NA,11,NA,NA,14,2,1,2,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"851","1/22/2015","Bo","Valunia","Kendebo","Tomminya",NA,NA,15,NA,NA,14,2,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"852","1/23/2015","Bo","Valunia","Kendebo","Pujehun",NA,NA,15,NA,NA,14,2,1,2,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"B000","V450"
"853","1/20/2015","Bo","Valunia","Sei","Lundoma",NA,NA,36,NA,NA,24,1,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"854","1/22/2015","Bo","Valunia","Sei","Sembehun",NA,NA,55,NA,NA,43,1,1,2,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"855","1/21/2015","Bo","Valunia","Sei","Tongoma",NA,NA,39,NA,NA,22,1,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"856","1/23/2015","Bo","Valunia","Sei","Tokubumbu",NA,NA,33,NA,NA,38,1,1,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"857","1/20/2015","Bo","Valunia","Ngovo","Koivama New",NA,NA,15,NA,NA,12,1,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"858","1/21/2015","Bo","Valunia","Ngovo","Koivama Old",NA,NA,15,NA,NA,12,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"859","1/22/2015","Bo","Valunia","Ngovo","Nelebu",NA,NA,15,NA,NA,12,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"860","1/23/2015","Bo","Valunia","Ngovo","Baniama",NA,NA,15,NA,NA,12,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,"B000","V450"
"861","1/20/2015","Bo","Baoma","Bambawo","Moguama",NA,NA,15,NA,NA,23,2,2,1,0,1,1,6,0,0,0,0,0,0,NA,0,0,1,1,0,0,1,1,0,0,0,0,0,"B000","B500"
"862","1/21/2015","Bo","Baoma","Bambawo","Kpawuma",NA,NA,20,NA,NA,25,2,2,3,1,1,1,10,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,"B000","B500"
"863","1/22/2015","Bo","Baoma","Bambawo","Luoma",NA,NA,28,NA,NA,30,2,3,2,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"864","1/23/2015","Bo","Baoma","Bambawo","Pelewahun",NA,NA,20,NA,NA,28,2,2,2,0,1,1,10,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,"B000","B500"
"865","1/20/2015","Bo","Baoma","Lower Patloo","Blamawo",NA,NA,14,NA,NA,12,2,1,2,0,1,1,8,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,"B000","B500"
"866","1/21/2015","Bo","Baoma","Pataloo","Yamando Old",NA,NA,30,NA,NA,55,2,1,2,1,2,1,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,"B000","B500"
"867","1/22/2015","Bo","Baoma","Pataloo","Buma",NA,NA,35,NA,NA,15,2,1,2,0,1,1,10,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,2,0,2,0,"B000","B500"
"868","1/23/2015","Bo","Baoma","Pataloo","Kpawama",NA,NA,17,NA,NA,14,1,1,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"869","1/20/2015","Bo","Baoma","Bambwo","Jormu",NA,NA,63,NA,NA,47,3,4,5,0,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"870","1/21/2015","Bo","Baoma","Bambwo","Tobanda",NA,NA,45,NA,NA,41,3,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"871","1/22/2015","Bo","Baoma","Bambwo","Matama",NA,NA,48,NA,NA,49,4,2,3,0,2,1,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"B000","B500"
"872","1/23/2015","Bo","Baoma","Bambwo","Gondama",NA,NA,67,NA,NA,61,3,3,4,0,2,2,11,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,"B000","B500"
"873","1/20/2015","Bo","Baoma","Njeima","Gbuyama",NA,NA,15,NA,NA,21,3,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"874","1/21/2015","Bo","Baoma","Njeima","Jembe 2",NA,NA,15,NA,NA,14,2,1,1,1,0,2,11,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,2,2,"B000","B500"
"875","1/22/2015","Bo","Baoma","Njeima","Komolu",NA,NA,21,NA,NA,19,4,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"876","1/1/2015","Bo","Baoma","Kanda Town","Kanda Town",NA,NA,11,NA,NA,14,2,1,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"B000","B500"
"877","1/20/2015","Bo","Baoma","Upper Pataloo","Kpatema",NA,NA,20,NA,NA,30,4,1,2,0,1,2,15,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"878","1/21/2015","Bo","Baoma","Upper Pataloo","Gbangba",NA,NA,26,NA,NA,30,1,1,1,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"879","1/22/2015","Bo","Baoma","Upper Pataloo","Pelewahun Kaigoyala",NA,NA,26,NA,NA,30,2,1,2,0,1,1,17,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"B000","B500"
"880","1/23/2015","Bo","Baoma","Upper Pataloo","Juhun",NA,NA,40,NA,NA,45,3,2,2,0,2,3,11,0,0,3,1,0,0,3,1,0,1,2,1,0,1,2,1,0,0,0,0,"B000","B500"
"881","1/20/2015","Bo","Baoma","Mbabao","Ngolalah",NA,NA,40,NA,NA,13,3,2,3,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"882","1/21/2015","Bo","Baoma","Mbabao","Norgorba",NA,NA,20,NA,NA,15,3,2,2,1,1,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"883","1/22/2015","Bo","Baoma","Mbabao","Baima",NA,NA,32,NA,NA,20,2,2,3,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"884","1/23/2015","Bo","Baoma","Mbabao","Taniniehun",NA,NA,14,NA,NA,14,2,1,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"885","1/20/2015","Bo","Baoma","Sonneh","Gboyeiya",NA,NA,20,NA,NA,25,3,1,1,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"886","1/21/2015","Bo","Baoma","Sonneh","Faryama",NA,NA,30,NA,NA,20,2,1,1,0,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"887","1/22/2015","Bo","Baoma","Sonneh","Kanga",NA,NA,15,NA,NA,12,2,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,"B000","B500"
"888","1/23/2015","Bo","Baoma","Sonneh","Faikundon",NA,NA,27,NA,NA,25,2,2,2,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"889","1/20/2015","Bo","Baoma","Bambwo","Fagorya",NA,NA,15,NA,NA,14,2,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"890","1/21/2015","Bo","Baoma","Baoma","Portoru",NA,NA,15,NA,NA,12,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,"B000","B500"
"891","1/22/2015","Bo","Baoma","Bamwo","Jama",NA,NA,15,NA,NA,12,2,2,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"892","1/23/2015","Bo","Baoma","Bambawo","Korlon",NA,NA,12,NA,NA,14,2,2,2,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"893","1/20/2015","Bo","Kakua","Nguabu","Torkpambo",NA,NA,35,NA,NA,15,3,2,2,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"894","1/21/2015","Bo","Kakua","Nguabu","Sumbuya",NA,NA,30,NA,NA,24,3,2,2,1,2,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"B000","K200"
